id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,criteria_anomali,description_anomali
45dd3393-3dcc-498e-b5d2-6fd18d452008,6104855223,152000,IDR,D,5884347945,Transfer ke BNI - SURYA PURNAMA,SUCCESS,2025-09-05,22:18:26,0,Normal
4034ef73-d796-4485-bf3a-893d45fe3e46,9067789515,443000,IDR,D,4308287671,Transfer ke BCA - JAMES SMITH,SUCCESS,2025-09-05,22:18:27,0,Normal
198bac0d-c6d3-4189-a623-bace1622947d,8369308889,368000,IDR,D,2309691687,Transfer ke PERMATA - DAVID JONES,SUCCESS,2025-09-05,22:18:28,0,Normal
b587d411-fd68-4f26-8734-f35938398f5a,9382129918,460000,IDR,D,4201017100,Transfer ke PERMATA - LINDA BROWN,SUCCESS,2025-09-05,22:18:29,0,Normal
f1e89f60-04ef-4ac7-bfa1-e5f733b9f960,8610438478,4761000,IDR,D,8369308889,Transfer ke BNI - RIZAL SUSANTO,SUCCESS,2025-09-05,22:18:31,0,Normal
a97446fe-d51d-4855-bfd1-2e056903e0f9,5136525541,3127000,IDR,D,3860006002,Transfer ke CIMB - JAMES MILLER,SUCCESS,2025-09-05,22:18:32,0,Normal
a5d211e0-a851-4028-9940-f402863d6878,9382129918,408000,IDR,D,9541972045,Transfer ke MANDIRI - MICHAEL WILLIAMS,SUCCESS,2025-09-05,22:18:33,0,Normal
9b91697d-d429-4faa-94d0-2a94b2e8bd9d,8767088341,810000,IDR,D,8497742024,Transfer ke MANDIRI - ROBERT RODRIGUEZ,SUCCESS,2025-09-05,22:18:34,0,Normal
b20d8d5c-e0fa-4ee2-be7c-b82736ad5ccd,6470169667,811000,IDR,D,8308950192,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,22:18:36,0,Normal
6f659dfb-bcf9-4bca-ae1f-8d7af5e2342a,1763330520,170000,IDR,D,8071053306,Transfer ke BCA - MICHAEL JOHNSON,SUCCESS,2025-09-05,22:18:37,0,Normal
e9edf14e-90f1-40fd-b921-8c221c527afe,9511470649,82000,IDR,D,7396781547,Transfer ke PERMATA - ROBERT GARCIA,SUCCESS,2025-09-05,22:18:38,0,Normal
559b3630-4514-44e5-a19b-aaf5eda404e0,6104855223,562000,IDR,D,9732376868,Transfer ke BCA - LINDA WILLIAMS,SUCCESS,2025-09-05,22:18:39,0,Normal
0d99f148-a79e-402e-bfd4-4a6a6a812d33,1001188797,118000,IDR,D,4592046047,Transfer ke BNI - TRI WIJAYA,SUCCESS,2025-09-05,22:18:41,0,Normal
d16b8dfb-32e6-4309-87dc-c452b3ed2c35,9226426184,284000,IDR,D,1534505416,Transfer ke JAGO - ELIZABETH BROWN,SUCCESS,2025-09-05,22:18:42,0,Normal
136ee98d-d720-45ac-8a39-d4db1f8a6b5a,3085087014,918000,IDR,D,7475191410,Transfer ke BNI - ILHAM PERMANA,SUCCESS,2025-09-05,22:18:43,0,Normal
a38087d9-1a3a-4f51-8539-6a608da53498,6379057333,65000,IDR,D,9422819965,Transfer ke JAGO - ROBERT RODRIGUEZ,SUCCESS,2025-09-05,22:18:45,0,Normal
881bda65-bf73-45ca-92fc-54b6bea8e63d,4372644410,761000,IDR,D,3553846534,Transfer ke BNI - FITRI NUGRAHA,SUCCESS,2025-09-05,22:18:46,0,Normal
a6a68c9a-00b4-4d9f-845e-f1a9f1f6ae2e,4993400030,130000,IDR,D,7264571538,Transfer ke CIMB - LINDA RODRIGUEZ,SUCCESS,2025-09-05,22:18:47,0,Normal
ae399c13-091b-40e6-a02a-b30616257ec2,6500936559,147000,IDR,D,5240254374,Transfer ke BNI - ILHAM SETIAWAN,SUCCESS,2025-09-05,22:18:49,0,Normal
78fba3cd-9e15-4b8e-9100-812052bf3285,3384026449,3672000,IDR,D,3137550502,Transfer ke BNI - RINA FIRMANSYAH,SUCCESS,2025-09-05,22:18:50,0,Normal
a00f5431-3daf-4926-a1cb-2322aafe91ef,2811205246,381000,IDR,D,1253956463,Transfer ke BNI - PUTRI WIBISONO,SUCCESS,2025-09-05,22:18:51,0,Normal
b2ecc568-57c1-4a67-8048-77ba9b25541f,4144751050,1768000,IDR,D,8635027312,Transfer ke JAGO - MICHAEL SMITH,SUCCESS,2025-09-05,22:18:52,0,Normal
297562d3-58da-4185-841e-db860491dbe2,9914754324,646000,IDR,D,3589959498,Transfer ke MANDIRI - MARY DAVIS,SUCCESS,2025-09-05,22:18:54,0,Normal
584efad3-a9ef-49be-a914-2bb38cb86291,9344634313,69000,IDR,D,2464460272,Transfer ke BNI - AGUS KUSUMA,SUCCESS,2025-09-05,22:18:55,0,Normal
c63f2208-ba3d-46ae-9879-4b705d2dcb7f,8090741016,4535000,IDR,D,2728591078,Transfer ke JAGO - DAVID JONES,SUCCESS,2025-09-05,22:18:56,0,Normal
e6a44d01-dd94-4002-84fa-db788c83f989,8106243342,562000,IDR,D,7246466519,Transfer ke BRI - LINDA DAVIS,SUCCESS,2025-09-05,22:18:57,0,Normal
12689741-d77c-4652-944d-582a7cbb5030,9818869495,589000,IDR,D,2780908370,Transfer ke BRI - ELIZABETH BROWN,SUCCESS,2025-09-05,22:18:59,0,Normal
7c768ea1-cf4b-48f1-a760-1a41b951a309,2386094835,199000,IDR,D,3281385499,Transfer ke MANDIRI - ELIZABETH WILLIAMS,SUCCESS,2025-09-05,22:19:00,0,Normal
1abd54e5-d917-4b52-ab87-7f70a38ad0c4,9226426184,667000,IDR,D,3175659907,Transfer ke BNI - HERMAN KUSUMA,SUCCESS,2025-09-05,22:19:01,0,Normal
8e18e312-ba68-4973-ab7b-112ad189aa5d,3968452904,158000,IDR,D,9446092021,Transfer ke JAGO - BARBARA BROWN,SUCCESS,2025-09-05,22:19:02,0,Normal
bf47e65d-6a1e-495b-b3d3-793d8b607af1,8610438478,3520000,IDR,D,9153637251,Transfer ke BNI - DEWI ADITYA,SUCCESS,2025-09-05,22:19:04,0,Normal
5e2d2b58-f7c2-422e-96fa-62a631017c9d,4198589006,168000,IDR,D,2228489442,Transfer ke CIMB - JAMES SMITH,SUCCESS,2025-09-05,22:19:05,0,Normal
d4107f3a-0734-4c1b-b123-cf1c222ddaa3,6779285673,3217000,IDR,D,9590055714,Transfer ke PERMATA - ELIZABETH SMITH,SUCCESS,2025-09-05,22:19:06,0,Normal
a2d05999-965d-489c-ba74-0da9f8e61e04,5222995229,201000,IDR,D,7627658755,Transfer ke PERMATA - BARBARA BROWN,SUCCESS,2025-09-05,22:19:07,0,Normal
bd1e91a9-2243-4f19-93e0-bcc173c47d3f,5648555980,4630000,IDR,D,1615996486,Transfer ke BNI - SURYA RAHARJA,SUCCESS,2025-09-05,22:19:09,0,Normal
cd6af879-37cd-490f-8c02-246dcbe241ab,1615996486,304000,IDR,D,5869740843,Transfer ke BNI - RINA PRATAMA,SUCCESS,2025-09-05,22:19:10,0,Normal
cf49008b-b175-4758-b285-50e2da234df3,9273890109,592000,IDR,D,7756097321,Transfer ke CIMB - MICHAEL WILLIAMS,SUCCESS,2025-09-05,22:19:11,0,Normal
acac3538-b810-4089-a784-3587fe9fe91b,3119257051,2037000,IDR,D,3176639716,Transfer ke BRI - BARBARA RODRIGUEZ,SUCCESS,2025-09-05,22:19:13,0,Normal
51b52248-6956-400a-85f8-ffec2988f1dc,4255559760,838000,IDR,D,5328983769,Transfer ke BCA - JOHN RODRIGUEZ,SUCCESS,2025-09-05,22:19:14,0,Normal
cedb8ca1-8610-4d08-a2d5-de38a2b00122,7886988617,199000,IDR,D,7387954988,Transfer ke BRI - LINDA MARTINEZ,SUCCESS,2025-09-05,22:19:15,0,Normal
bc437ee5-07fa-426b-86d2-f0cc5a602a32,6160914110,3066000,IDR,D,2100397292,Transfer ke MANDIRI - LINDA RODRIGUEZ,SUCCESS,2025-09-05,22:19:16,0,Normal
3f35c9b4-db81-4ac0-a504-65ee56cac165,6589606181,112000,IDR,D,1708149770,Transfer ke CIMB - BARBARA GARCIA,SUCCESS,2025-09-05,22:19:17,0,Normal
b51a796c-b6b9-4062-8642-bb42708c44e4,1546226275,474000,IDR,D,6640810770,Transfer ke BRI - LINDA BROWN,SUCCESS,2025-09-05,22:19:19,0,Normal
bc1303e3-1836-4545-b511-aab17c927fa9,9475891103,3170000,IDR,D,4609645630,Transfer ke BNI - IQBAL NUGRAHA,SUCCESS,2025-09-05,22:19:20,0,Normal
356ac429-755c-4984-9367-fa1b2a08a2e5,4948046217,564000,IDR,D,7754526181,Transfer ke BNI - ADI HIDAYAT,SUCCESS,2025-09-05,22:19:21,0,Normal
2430da57-c44c-4313-85aa-59567b30ee48,7628032790,32000,IDR,D,2099005800,Transfer ke BNI - DIAN ADITYA,SUCCESS,2025-09-05,22:19:22,0,Normal
c9b4b371-2b09-4150-9cc5-bf23fa4d28ff,7137808980,912000,IDR,D,4486821552,Transfer ke BCA - LINDA MILLER,SUCCESS,2025-09-05,22:19:24,0,Normal
6713a25b-e508-487d-8bf4-2b9e0f008a2c,7220735299,70000,IDR,D,2892343609,Transfer ke BNI - FARAH FIRMANSYAH,SUCCESS,2025-09-05,22:19:25,0,Normal
f56f4687-aa54-46c6-9874-f2977cecdc45,2953060126,2113000,IDR,D,3379756139,Transfer ke BNI - PUTRI RAHARJA,SUCCESS,2025-09-05,22:19:26,0,Normal
953b361c-dc48-4d99-b598-e56f8e1c4dc5,4626749635,3072000,IDR,D,8494889053,Transfer ke CIMB - JAMES DAVIS,SUCCESS,2025-09-05,22:19:27,0,Normal
f3101f53-3594-4bde-9328-4de8d71a0bc4,9638600193,135000,IDR,D,7226197016,Transfer ke BNI - NUR PRASETYO,SUCCESS,2025-09-05,22:19:29,0,Normal
d3a5241c-c29a-467c-9b82-ff9a55433a61,5043029882,311000,IDR,D,5898392768,Transfer ke JAGO - BARBARA JONES,SUCCESS,2025-09-05,22:19:30,0,Normal
f409566f-51dd-4edc-b990-b7ecc81f7fbf,8846193910,194000,IDR,D,9765444180,Transfer ke BNI - FITRI HARYANTO,SUCCESS,2025-09-05,22:19:31,0,Normal
92ac7384-77e1-433e-b3ec-0092ee9c07a5,4105930522,2428000,IDR,D,9613034189,Transfer ke BNI - TIARA RAHARJA,SUCCESS,2025-09-05,22:19:33,0,Normal
76e27f47-eb83-43c2-bbad-c9921c15039e,4118029628,184000,IDR,D,1944294218,Transfer ke BNI - RINA PERMANA,SUCCESS,2025-09-05,22:19:34,0,Normal
4056fedf-a646-493f-9279-0e4a7f668049,2009488263,1037000,IDR,D,8106243342,Transfer ke BNI - FARAH HARYANTO,SUCCESS,2025-09-05,22:19:35,0,Normal
05ad0449-873b-40a4-9d37-ef877818f125,9244991942,799000,IDR,D,8090741016,Transfer ke BNI - ARIF UTAMA,SUCCESS,2025-09-05,22:19:36,0,Normal
7fb720d2-080d-4251-8a95-5ef4046f72c6,3702077590,3275000,IDR,D,2046078416,Transfer ke BCA - JOHN MILLER,SUCCESS,2025-09-05,22:19:38,0,Normal
475186b6-178b-44be-a146-3fce89115c6d,3502621941,434000,IDR,D,5599694537,Transfer ke BCA - BARBARA JONES,SUCCESS,2025-09-05,22:19:39,0,Normal
fe154dba-ecc9-48a2-92cc-2b6a53586703,1438290276,480000,IDR,D,1584947331,Transfer ke JAGO - ELIZABETH JOHNSON,SUCCESS,2025-09-05,22:19:40,0,Normal
f449dc65-7678-4cca-b071-136307b92eeb,2386094835,2652000,IDR,D,9192372532,Transfer ke CIMB - DAVID WILLIAMS,SUCCESS,2025-09-05,22:19:41,0,Normal
fd1c23df-f7d6-4dc1-ac46-8cfd1d6a135d,3156311580,3999000,IDR,D,3409449658,Transfer ke BNI - YUDA SETIAWAN,SUCCESS,2025-09-05,22:19:43,0,Normal
0a27053a-f5d8-4060-97da-639c24b4154d,6758104321,113000,IDR,D,7476425830,Transfer ke BRI - MARY WILLIAMS,SUCCESS,2025-09-05,22:19:44,0,Normal
93fe3fbe-23cf-4259-827d-f64868b40eb8,8308950192,196000,IDR,D,9067789515,Transfer ke BNI - TIARA ADITYA,SUCCESS,2025-09-05,22:19:45,0,Normal
5a6582fb-aad8-4e9a-8197-af8b43b87ee0,6831957656,970000,IDR,D,6061624427,Transfer ke BNI - AGUS PURNAMA,SUCCESS,2025-09-05,22:19:47,0,Normal
1cf256d4-833b-4a34-a7e1-1dbb28f27959,8272556879,83000,IDR,D,6887961692,Transfer ke CIMB - MICHAEL SMITH,SUCCESS,2025-09-05,22:19:48,0,Normal
a64c9177-f2ca-4c5b-b0c8-04092883e9e6,5346141754,43000,IDR,D,4655235249,Transfer ke JAGO - JOHN JOHNSON,SUCCESS,2025-09-05,22:19:49,0,Normal
f4167bad-1ddc-4ff6-bce1-d92a1989156b,5805024034,182000,IDR,D,2708880363,Transfer ke BNI - RINA SUSANTO,SUCCESS,2025-09-05,22:19:50,0,Normal
d7d74986-a285-43ee-88b2-470e64c9aa11,8144441214,422000,IDR,D,5769967596,Transfer ke MANDIRI - PATRICIA DAVIS,SUCCESS,2025-09-05,22:19:52,0,Normal
eaef0e5c-242b-474c-8a6a-fdef044ff3cd,5346141754,102000,IDR,D,8282691405,Transfer ke BNI - RAHMAT UTAMA,SUCCESS,2025-09-05,22:19:53,0,Normal
6c6cad71-c783-424d-b87e-b2ff7941537a,6129732501,26000,IDR,D,1419987957,Transfer ke BNI - LESTARI UTAMA,SUCCESS,2025-09-05,22:19:54,0,Normal
70225fbd-fff9-4c05-9bef-a696f7c9f1df,7861389385,2518000,IDR,D,5548693483,Transfer ke PERMATA - JOHN GARCIA,SUCCESS,2025-09-05,22:19:55,0,Normal
b97e3d8e-6bdb-4e22-bb17-6cfad039d317,9936573343,437000,IDR,D,9862146667,Transfer ke BNI - INTAN NUGROHO,SUCCESS,2025-09-05,22:19:57,0,Normal
15985f08-33cd-47e9-9742-bd745825fd85,4985666450,4260000,IDR,D,7770785638,Transfer ke MANDIRI - BARBARA MARTINEZ,SUCCESS,2025-09-05,22:19:58,0,Normal
0950dd84-642f-4165-b965-bc431fda0451,9613034189,1634000,IDR,D,1534629698,Transfer ke CIMB - BARBARA JOHNSON,SUCCESS,2025-09-05,22:19:59,0,Normal
aad408e9-6c86-447c-932a-f1235fe16e7e,9820402356,46000,IDR,D,9273890109,Transfer ke BNI - TRI ADITYA,SUCCESS,2025-09-05,22:20:00,0,Normal
3ed26324-0577-4a55-a643-7b9e9b6e184b,3541194542,2541000,IDR,D,3121107339,Transfer ke BRI - MICHAEL MILLER,SUCCESS,2025-09-05,22:20:02,0,Normal
bc1df099-f27c-46c4-8e65-a531e27490ec,2953060126,21000,IDR,D,4212592191,Transfer ke BCA - MARY GARCIA,SUCCESS,2025-09-05,22:20:03,0,Normal
1634e46c-8c01-4ad3-9988-1345cfb2b75a,2820906669,199000,IDR,D,6829942213,Transfer ke CIMB - ROBERT WILLIAMS,SUCCESS,2025-09-05,22:20:04,0,Normal
71f89707-d3a2-45a7-82c0-0eb3c78ccb36,4182583015,399000,IDR,D,5686950828,Transfer ke MANDIRI - BARBARA BROWN,SUCCESS,2025-09-05,22:20:05,0,Normal
8eec7ae1-05ea-4821-b2ea-6465dc4e70da,3102671140,521000,IDR,D,6758104321,Transfer ke BNI - RIZAL MAHARDIKA,SUCCESS,2025-09-05,22:20:07,0,Normal
6c34b3aa-8263-4a6c-81a2-f68ed39dc335,2811205246,823000,IDR,D,9044925923,Transfer ke PERMATA - DAVID BROWN,SUCCESS,2025-09-05,22:20:08,0,Normal
994f570b-b470-4af0-a143-2c5a758cd9d1,8150956541,81000,IDR,D,3142388879,Transfer ke JAGO - PATRICIA JONES,SUCCESS,2025-09-05,22:20:09,0,Normal
2a9e5d9a-c270-4abe-ae9a-7fcb879e5b6b,7805958914,4809000,IDR,D,3119257051,Transfer ke BNI - LESTARI KURNIA,SUCCESS,2025-09-05,22:20:11,0,Normal
efa5ffa4-8dc7-44c3-9abe-f920d5bf63bf,1241839674,406000,IDR,D,2062116403,Transfer ke JAGO - ROBERT JONES,SUCCESS,2025-09-05,22:20:12,0,Normal
f65e2457-eed8-4a66-aa20-9bd272e2a2d4,7886988617,500000,IDR,D,2244856813,Transfer ke BRI - JOHN MARTINEZ,SUCCESS,2025-09-05,22:20:13,0,Normal
d6d9a36b-fc73-440a-9611-bf722d46c7d0,9914754324,142000,IDR,D,2879557765,Transfer ke BRI - JAMES JOHNSON,SUCCESS,2025-09-05,22:20:14,0,Normal
fab661d8-7c61-4f33-9bc9-394fddfa32c4,9915936122,390000,IDR,D,5813775237,Transfer ke JAGO - DAVID JONES,SUCCESS,2025-09-05,22:20:16,0,Normal
39f00705-c6b0-450d-a068-1d9a184a3bd1,8761544565,2437000,IDR,D,9894062283,Transfer ke JAGO - BARBARA JONES,SUCCESS,2025-09-05,22:20:17,0,Normal
60616a84-52d7-4948-87b0-724a224c95d7,5581764356,2894000,IDR,D,8888413627,Transfer ke BNI - ARIF PRATAMA,SUCCESS,2025-09-05,22:20:18,0,Normal
15e84e0f-4ea5-41dd-bf3a-a36840ed1906,9476063888,977000,IDR,D,7805958914,Transfer ke BNI - RATNA PURNAMA,SUCCESS,2025-09-05,22:20:19,0,Normal
ec625b96-75fd-4874-a31c-d62f39a1b5c4,8164551032,3687000,IDR,D,8944591951,Transfer ke PERMATA - JOHN JOHNSON,SUCCESS,2025-09-05,22:20:21,0,Normal
30354e48-0fb3-418a-8b05-f73c8ed50089,1058380613,106000,IDR,D,2273306175,Transfer ke PERMATA - LINDA WILLIAMS,SUCCESS,2025-09-05,22:20:22,0,Normal
61d11da7-4845-4399-b347-dd843ba99985,2386094835,102000,IDR,D,4592046047,Transfer ke BNI - TRI WIJAYA,SUCCESS,2025-09-05,22:20:23,0,Normal
3ab17a9d-8b90-401b-96e9-5c0e00b9d251,5448204908,592000,IDR,D,3894976810,Transfer ke BNI - NADIA SUSANTO,SUCCESS,2025-09-05,22:20:24,0,Normal
9efb8eb8-759c-40be-9881-9fd93c395ee4,7926270387,2588000,IDR,D,1286663076,Transfer ke CIMB - JAMES GARCIA,SUCCESS,2025-09-05,22:20:26,0,Normal
57ddcac9-afc0-4b07-8481-1cedc1c87c5e,2811205246,295000,IDR,D,3515025615,Transfer ke BRI - ELIZABETH DAVIS,SUCCESS,2025-09-05,22:20:27,0,Normal
fdfeb502-e7e3-4608-8f34-547c01e4c897,9820402356,1949000,IDR,D,7579266730,Transfer ke MANDIRI - JOHN GARCIA,SUCCESS,2025-09-05,22:20:28,0,Normal
dc990fdc-8622-4871-9820-507cfb16a0b3,1615996486,484000,IDR,D,8377124770,Transfer ke BRI - JAMES JOHNSON,SUCCESS,2025-09-05,22:20:29,0,Normal
5bd08c3f-5054-45d1-b1bd-d14267f56bcd,5756054395,463000,IDR,D,8662012251,Transfer ke BRI - JOHN DAVIS,SUCCESS,2025-09-05,22:20:31,0,Normal
b8c31275-1ef9-4189-8c5e-9d75334c7734,3156311580,843000,IDR,D,9590281187,Transfer ke CIMB - JAMES DAVIS,SUCCESS,2025-09-05,22:20:32,0,Normal
21fcaf77-aa25-4649-bf89-23401fff99a1,9875435214,92000,IDR,D,7656994960,Transfer ke CIMB - BARBARA JOHNSON,SUCCESS,2025-09-05,22:20:33,0,Normal
efc99aca-2566-413c-9c81-9633e32ec926,1546226275,81000,IDR,D,6401330192,Transfer ke BNI - BUDI PRASETYO,SUCCESS,2025-09-05,22:20:34,0,Normal
6f03df38-7972-476c-87c0-642f3a23b3c8,7335752002,312000,IDR,D,5095845630,Transfer ke CIMB - PATRICIA WILLIAMS,SUCCESS,2025-09-05,22:20:36,0,Normal
c90d4614-1b79-44d9-8559-8f7984f20dbc,3409449658,572000,IDR,D,2669648064,Transfer ke BNI - YUDA WIBISONO,SUCCESS,2025-09-05,22:20:37,0,Normal
55b62a2b-4878-4e2d-8c7e-29808a812e5a,8308950192,4946000,IDR,D,1262316554,Transfer ke BNI - AYU NUGRAHA,SUCCESS,2025-09-05,22:20:38,0,Normal
a78801b1-2d74-4d86-949a-738cf3c2c12b,1001188797,186000,IDR,D,5765380993,Transfer ke BRI - ELIZABETH RODRIGUEZ,SUCCESS,2025-09-05,22:20:40,0,Normal
99fff37b-ec68-42dc-a28b-35bd0ea815af,9240303867,3250000,IDR,D,5756054395,Transfer ke BNI - SITI NUGRAHA,SUCCESS,2025-09-05,22:20:41,0,Normal
e068ece7-4999-461e-82bc-ea78372113fb,5043029882,535000,IDR,D,9153637251,Transfer ke BNI - DEWI ADITYA,SUCCESS,2025-09-05,22:20:42,0,Normal
956c5762-1911-4190-8584-9d7ddfa20ab1,5999856868,315000,IDR,D,4207542390,Transfer ke JAGO - MARY DAVIS,SUCCESS,2025-09-05,22:20:43,0,Normal
17a439fe-1fde-4e97-a52d-31880cc6241d,3730268254,138000,IDR,D,9226426184,Transfer ke BNI - SURYA SUSANTO,SUCCESS,2025-09-05,22:20:45,0,Normal
b44d1cd6-2b91-46eb-8515-f27ed774444b,6500936559,1707000,IDR,D,6758565007,Transfer ke BNI - NUR FIRMANSYAH,SUCCESS,2025-09-05,22:20:46,0,Normal
fa250e34-684e-4656-8a19-a897a7d80780,8601664623,4985000,IDR,D,1615996486,Transfer ke BNI - SURYA RAHARJA,SUCCESS,2025-09-05,22:20:47,0,Normal
32dee068-9811-4f3b-bb09-e09c638dea74,2314499543,146000,IDR,D,1138465844,Transfer ke BNI - WULAN ADITYA,SUCCESS,2025-09-05,22:20:49,0,Normal
84e29700-8529-4253-bfce-21568a447d26,2725908471,561000,IDR,D,2396454374,Transfer ke CIMB - ELIZABETH MARTINEZ,SUCCESS,2025-09-05,22:20:50,0,Normal
b22f27e3-1e19-4e58-8132-a0167a37d13f,3502621941,143000,IDR,D,9731389688,Transfer ke BCA - LINDA SMITH,SUCCESS,2025-09-05,22:20:51,0,Normal
ea755819-c481-4c6c-8c31-a3a4e9cc8589,7077870541,180000,IDR,D,1191966301,Transfer ke JAGO - JAMES RODRIGUEZ,SUCCESS,2025-09-05,22:20:52,0,Normal
38d44907-f8b6-47e9-accf-ee78fc073b5c,2669648064,162000,IDR,D,7067165859,Transfer ke BCA - MICHAEL MARTINEZ,SUCCESS,2025-09-05,22:20:54,0,Normal
1e3116bb-1310-4728-b266-eb636e4f1549,3409449658,3647000,IDR,D,1968641287,Transfer ke BNI - RIZKI HIDAYAT,SUCCESS,2025-09-05,22:20:55,0,Normal
9dc9900f-e589-42b2-b65d-000c208cfeed,2886186676,4960000,IDR,D,3085087014,Transfer ke BNI - KARTIKA PERMANA,SUCCESS,2025-09-05,22:20:56,0,Normal
de5c0006-54cc-4b99-ae00-716b11776260,2707506578,4082000,IDR,D,7409831264,Transfer ke MANDIRI - JAMES BROWN,SUCCESS,2025-09-05,22:20:57,0,Normal
e52e7f1f-165d-436b-b763-1bde286e3ad8,1382294053,482000,IDR,D,9427018413,Transfer ke JAGO - DAVID MILLER,SUCCESS,2025-09-05,22:20:59,0,Normal
86b663fa-e07f-4803-ae56-465b7584855b,3502621941,225000,IDR,D,7910803917,Transfer ke CIMB - BARBARA GARCIA,SUCCESS,2025-09-05,22:21:00,0,Normal
882d30f6-beb0-4f73-97b9-5bbc93f31635,8369308889,120000,IDR,D,5235082417,Transfer ke BNI - RIZKI FIRMANSYAH,SUCCESS,2025-09-05,22:21:01,0,Normal
1d26840e-2d38-49f0-8b7d-9e8789fe7df6,6941489023,215000,IDR,D,7113889227,Transfer ke CIMB - DAVID MILLER,SUCCESS,2025-09-05,22:21:02,0,Normal
8d447d00-bd87-4ef8-8839-1fb1e58b18dd,2527118653,585000,IDR,D,4067118883,Transfer ke JAGO - MARY BROWN,SUCCESS,2025-09-05,22:21:04,0,Normal
a818507b-9648-463b-9799-e06ddd061fc7,4043454456,559000,IDR,D,9914754324,Transfer ke BNI - ANDI RAHARJA,SUCCESS,2025-09-05,22:21:05,0,Normal
b0f7ea15-493a-49e0-8da4-8eb4e88ec526,8305870427,3208000,IDR,D,4862005580,Transfer ke BNI - ANISA HIDAYAT,SUCCESS,2025-09-05,22:21:06,0,Normal
6ea147cb-e028-415b-a0c4-9f58fb5ac3c4,1743495192,125000,IDR,D,2806519153,Transfer ke BNI - RIZAL SUSANTO,SUCCESS,2025-09-05,22:21:07,0,Normal
fd1cdc67-afdb-4b83-a5af-bb92ffff2b43,9382129918,87000,IDR,D,8481368381,Transfer ke BNI - BAGUS PURNAMA,SUCCESS,2025-09-05,22:21:09,0,Normal
f94bcf75-24ef-4c96-913a-75044746023f,6589606181,4587000,IDR,D,8481368381,Transfer ke BNI - BAGUS PURNAMA,SUCCESS,2025-09-05,22:21:10,0,Normal
e053e892-542a-4410-afc6-c22594f2ac26,3384026449,652000,IDR,D,4781868184,Transfer ke BNI - ADI PURNAMA,SUCCESS,2025-09-05,22:21:11,0,Normal
0ca2014d-16df-4d7d-bc3b-ea7e9213cd76,8846193910,442000,IDR,D,4952363137,Transfer ke BNI - FAJAR WIBOWO,SUCCESS,2025-09-05,22:21:12,0,Normal
6c9dcfa5-b019-41c0-ae62-cc51cd7bc47c,7872548072,1490000,IDR,D,2775550361,Transfer ke BNI - ANDI SUSANTO,SUCCESS,2025-09-05,22:21:14,0,Normal
f7cabd35-9e6c-4e30-8e1c-b8815aec19ec,9067789515,230000,IDR,D,6515020267,Transfer ke PERMATA - MICHAEL MARTINEZ,SUCCESS,2025-09-05,22:21:15,0,Normal
5077a864-c3f8-418a-95b4-185287c27cbe,1559706725,27000,IDR,D,6021375723,Transfer ke BNI - DEDI PRASETYO,SUCCESS,2025-09-05,22:21:16,0,Normal
e6b52204-8383-4c21-b3d9-d4c6cd8c0cf5,8642852806,2406000,IDR,D,2241362550,Transfer ke MANDIRI - DAVID GARCIA,SUCCESS,2025-09-05,22:21:18,0,Normal
e521d7b1-5314-44a6-a50f-f23c238a0e10,7337980136,531000,IDR,D,4781028774,Transfer ke BCA - JOHN BROWN,SUCCESS,2025-09-05,22:21:19,0,Normal
e1933547-f0be-47c8-98c2-50f855d06192,1368927904,797000,IDR,D,5884347945,Transfer ke BNI - SURYA PURNAMA,SUCCESS,2025-09-05,22:21:20,0,Normal
3f700f8f-f67e-4345-a4f0-4a3f55ab87e6,5448204908,520000,IDR,D,3601225101,Transfer ke BNI - FITRI UTAMA,SUCCESS,2025-09-05,22:21:21,0,Normal
9c3a69ac-3980-4d31-813b-ef7c5f7ca479,2344087545,351000,IDR,D,5592481276,Transfer ke BNI - INTAN PERMANA,SUCCESS,2025-09-05,22:21:23,0,Normal
1cc72ef3-5da8-4090-ab60-3df76ef94070,5592481276,23000,IDR,D,3117038817,Transfer ke BNI - IQBAL WIBISONO,SUCCESS,2025-09-05,22:21:24,0,Normal
d07e9e76-ad67-4ff6-9255-483fa94fc65f,4952363137,95000,IDR,D,4993400030,Transfer ke BNI - SARI KUSUMA,SUCCESS,2025-09-05,22:21:25,0,Normal
e659f747-dbee-43c5-ae9b-533d851c0a7e,9511470649,28000,IDR,D,5246487762,Transfer ke MANDIRI - JOHN WILLIAMS,SUCCESS,2025-09-05,22:21:26,0,Normal
9b646b25-03c2-425c-9f85-825bd3ac86ed,2169268274,528000,IDR,D,2169301354,Transfer ke PERMATA - LINDA DAVIS,SUCCESS,2025-09-05,22:21:28,0,Normal
813d5cd9-7655-4531-84dc-af62205fe797,2048687889,2992000,IDR,D,9458841812,Transfer ke CIMB - ELIZABETH MARTINEZ,SUCCESS,2025-09-05,22:21:29,0,Normal
41247cd6-e0ac-43d4-a6fd-168eb093980a,7015183420,940000,IDR,D,2561832731,Transfer ke BNI - DEDI KURNIA,SUCCESS,2025-09-05,22:21:30,0,Normal
03c2a1d6-4397-4f37-9b7d-5f1dcba37a3c,6500936559,64000,IDR,D,7932240492,Transfer ke BNI - DIAN SETIAWAN,SUCCESS,2025-09-05,22:21:31,0,Normal
