id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,created_date,created_by,updated_date,updated_by,criteria_anomali,description_anomali,code_transaction
382b81a0-e261-4d70-81d7-6def87902131,6779285673,997000,IDR,D,5817187074,Transfer ke JAGO - PATRICIA MARTINEZ,SUCCESS,2025-09-05,21:47:37,,,,,0,Normal,TRX:WVYiwVajUMy177q36WvKW4
76c2f38a-a9b9-479f-9e72-c5db014083d6,1253956463,419000,IDR,D,8028867917,Transfer ke BNI - FITRI MAHARDIKA,SUCCESS,2025-09-05,21:47:38,,,,,1,Transaksi ke rekening tujuan yang sama dalam kurun waktu kurang dari sejam dengan jumlah nominal yang bertambah atau tetap,TRX:cfCMj2kk1Lzdr54cMUaBKX
a69c5de0-2418-4351-8677-38a52f473e50,2526822790,225000,IDR,D,7255472604,Transfer ke CIMB - JOHN JOHNSON,SUCCESS,2025-09-05,21:47:39,,,,,0,Normal,TRX:hKP2EvX940ke1ZI0zEE2Cu
316db88d-c3c9-4460-ae8f-23cc18208d24,3085087014,136000,IDR,D,5664068801,Transfer ke MANDIRI - MICHAEL JONES,SUCCESS,2025-09-05,21:47:41,,,,,0,Normal,TRX:tZIO55FE0LYuisAkIpNLut
6747df1f-df0d-45d1-8451-50c3b12ae6e0,4411820860,300000,IDR,D,2394314162,Transfer ke CIMB - MARY MILLER,SUCCESS,2025-09-05,21:47:42,,,,,0,Normal,TRX:HZ2g4PIE3cUoZCAacnnr8G
0c3e8fd5-83c3-41c8-bf0c-bd9d11a4621b,4850542022,963000,IDR,D,4816844400,Transfer ke BNI - RINA RAHARJA,SUCCESS,2025-09-05,21:47:43,,,,,0,Normal,TRX:bwTAWFQzUbW2HgtJWicpbe
a2b738ec-b810-45c3-b6fc-1ca8148c9d56,9153637251,95000,IDR,D,5805024034,Transfer ke BNI - DEDI SETIAWAN,SUCCESS,2025-09-05,21:47:44,,,,,0,Normal,TRX:TBQ8RvnJV2KNjfFnfg2eOd
af6d481a-f635-4e17-9d90-1eadacde8dc8,1419987957,79000,IDR,D,9807369995,Transfer ke BRI - ROBERT RODRIGUEZ,SUCCESS,2025-09-05,21:47:46,,,,,0,Normal,TRX:ezyGtkBt-3cgj7Z1-NJRVN
e452f390-1a75-4440-b18a-fb4539854bec,3137550502,298000,IDR,D,9619850057,Transfer ke MANDIRI - PATRICIA JOHNSON,SUCCESS,2025-09-05,21:47:47,,,,,0,Normal,TRX:6oWCWO6PgMbaclwJ7oFJk1
06915eed-1a1b-4f99-91e5-4b9a891e832a,1058380613,417000,IDR,D,2386094835,Transfer ke BNI - ARIF NUGRAHA,SUCCESS,2025-09-05,21:47:48,,,,,0,Normal,TRX:J6ZoxgZFfN1YmpV8VKKbtw
5f4afba9-f42b-446e-be50-d4916eedaed7,1058380613,889000,IDR,D,9820402356,Transfer ke BNI - YUDA UTAMA,SUCCESS,2025-09-05,21:47:49,,,,,0,Normal,TRX:JZrrj3yA8gBPGPY5SPBcJt
f3cd4739-0775-4d17-9832-3e7f1c98709a,8436355516,689000,IDR,D,8767088341,Transfer ke BNI - BUDI SETIAWAN,SUCCESS,2025-09-05,21:47:51,,,,,0,Normal,TRX:nEubJTrZcrW4gVj66bJttB
10156bee-53bd-488c-8339-cbdeb0e278ce,2099005800,124000,IDR,D,7029208594,Transfer ke PERMATA - BARBARA JOHNSON,SUCCESS,2025-09-05,21:47:52,,,,,0,Normal,TRX:syHZ3K6BmnWjCyzGNmtcYB
809c2118-146d-4d19-8764-09e6356dbd0a,8436355516,57000,IDR,D,1509435248,Transfer ke PERMATA - PATRICIA GARCIA,SUCCESS,2025-09-05,21:47:53,,,,,0,Normal,TRX:sxPClhfNeDQN0VJIFQQodm
2184c7c8-746f-494c-82f0-6b5990fe133a,4118029628,721000,IDR,D,5365421254,Transfer ke BCA - ELIZABETH DAVIS,SUCCESS,2025-09-05,21:47:54,,,,,0,Normal,TRX:9mpU2-L64rP9t3wnCmme-x
60d1fb26-1cb7-460b-b083-017e36b80790,6690933090,592000,IDR,D,4781868184,Transfer ke BNI - ADI PURNAMA,SUCCESS,2025-09-05,21:47:56,,,,,0,Normal,TRX:gNl2vsD66u-5GpeG7ap7KU
c02e811d-b83e-4f31-9239-c79a53f4a6cd,9765444180,59000,IDR,D,5221203746,Transfer ke CIMB - ROBERT BROWN,SUCCESS,2025-09-05,21:47:57,,,,,0,Normal,TRX:opJEoLvO3bkFywD3SSh6Qf
2a1f16ca-763b-4a27-952a-9973b182f27a,2069316074,811000,IDR,D,9131168239,Transfer ke BNI - INTAN PURNAMA,SUCCESS,2025-09-05,21:47:58,,,,,0,Normal,TRX:UN1XN4hrOa658fYADqOUJL
1e466d8e-9bdb-469b-b2db-5a78f279c82f,9432072430,820000,IDR,D,3352679948,Transfer ke BNI - AGUS PURNAMA,SUCCESS,2025-09-05,21:48:00,,,,,0,Normal,TRX:Yx6UOzqK-mBrMlDQlcU8we
233a9c14-7f37-49a6-8f3a-f50d06564b3a,7754526181,114000,IDR,D,3275071193,Transfer ke BCA - JAMES WILLIAMS,SUCCESS,2025-09-05,21:48:01,,,,,0,Normal,TRX:0xKKQ5dcniU93qGX7VYfVb
acdda453-2008-425a-8627-83d492095f04,9582146474,51000,IDR,D,2700153176,Transfer ke BCA - PATRICIA JONES,SUCCESS,2025-09-05,21:48:02,,,,,0,Normal,TRX:mi1xP9dotYiF01roBnzbst
43669127-c355-45ff-997a-bbca7e37f28b,6758565007,824000,IDR,D,5797065642,Transfer ke BNI - HERMAN NUGROHO,SUCCESS,2025-09-05,21:48:04,,,,,0,Normal,TRX:yTaz-aehYB0L4wlHaUNcrN
6916c24a-3cb1-427a-b9f6-7be71d9abb50,3541194542,364000,IDR,D,6498618773,Transfer ke BNI - TIARA RAHARJA,SUCCESS,2025-09-05,21:48:05,,,,,0,Normal,TRX:4PP6iuqqlEYApTU5u9-xw0
9d8eefc7-733a-400b-b5a7-915fceb35145,4993400030,46000,IDR,D,3339518897,Transfer ke PERMATA - BARBARA JOHNSON,SUCCESS,2025-09-05,21:48:06,,,,,0,Normal,TRX:wwGn96pD8cdv5bwqvmy93k
f808214f-438f-44c4-848c-176ddbfeddf2,2820906669,382000,IDR,D,1038398447,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,21:48:07,,,,,0,Normal,TRX:0dlSPjjIf-NuHGytrbYBJY
86533aac-d4e9-44de-9d6e-3140ac32ca96,8366532206,52000,IDR,D,1591991638,Transfer ke BNI - ADI RAHARJA,SUCCESS,2025-09-05,21:48:09,,,,,0,Normal,TRX:VPEfmX0wgmWKjN1kQ913PP
08a32983-6fdf-47ad-bfd4-ffbc58767062,5981094393,593000,IDR,D,1766061854,Transfer ke BNI - ARIF HIDAYAT,SUCCESS,2025-09-05,21:48:10,,,,,0,Normal,TRX:ou8wV8jspqcxDkCKrTtUzN
6f047f98-e5f1-4a84-b5ea-9ce3262fcbc7,5824503782,872000,IDR,D,8164551032,Transfer ke BNI - YUDA PRATAMA,SUCCESS,2025-09-05,21:48:11,,,,,0,Normal,TRX:RBZ-cRwVph3q9DaAfM-JaC
ed557e07-3654-496e-b285-8fcd443ec11b,1227369156,117000,IDR,D,7586706997,Transfer ke BCA - MARY WILLIAMS,SUCCESS,2025-09-05,21:48:12,,,,,0,Normal,TRX:AUBKxyDclYtxiInpKRhlXv
db95f467-d0df-4098-af62-f6ea083da8ef,5756054395,141000,IDR,D,5083650022,Transfer ke JAGO - MARY DAVIS,SUCCESS,2025-09-05,21:48:13,,,,,0,Normal,TRX:M91lrb5ioa4Z3PHPtTG-rH
93324ab2-4f73-4c1e-9fef-3152e0b8a9c7,7152874220,62000,IDR,D,4502656956,Transfer ke JAGO - DAVID GARCIA,SUCCESS,2025-09-05,21:48:15,,,,,0,Normal,TRX:UUINY4E96CbW18GUXWyWB2
85f256ad-64ea-48a6-b6e7-171b4b46b10b,4403892982,232000,IDR,D,5275850207,Transfer ke BNI - AYU NUGRAHA,SUCCESS,2025-09-05,21:48:16,,,,,0,Normal,TRX:WhqhsHhodIVKMUqH8Vz7TA
f895c6d6-e979-49a7-83a9-53d320d5953a,1694743286,476000,IDR,D,2591595226,Transfer ke BRI - PATRICIA SMITH,SUCCESS,2025-09-05,21:48:17,,,,,0,Normal,TRX:JmZ9KJnGlFJznx9ET8dCZU
06790540-9335-474b-98bd-b5c44bffba28,1438290276,256000,IDR,D,9475891103,Transfer ke BNI - SARI WIJAYA,SUCCESS,2025-09-05,21:48:18,,,,,0,Normal,TRX:6JXEbZg3id6ABgGMIq3JBt
d576ce92-4e94-4307-aa46-12b2676ede43,8794484722,580000,IDR,D,1694743286,Transfer ke BNI - PUTRI WIBOWO,SUCCESS,2025-09-05,21:48:20,,,,,0,Normal,TRX:UVxT9y9t9LspBK7x1SG9ze
069beab3-5d38-4941-9559-bf89804a69a1,3085087014,497000,IDR,D,8767088341,Transfer ke BNI - BUDI SETIAWAN,SUCCESS,2025-09-05,21:48:21,,,,,0,Normal,TRX:OfOw98uX0xgkBz5wzQgGjs
54b07d4b-7152-4de7-8483-713a9dc5778a,3640111407,691000,IDR,D,9476063888,Transfer ke BNI - AGUS KURNIA,SUCCESS,2025-09-05,21:48:22,,,,,0,Normal,TRX:GdEScFAryDRZAHpg0NS8bk
2b6f5ec1-a63c-40ad-b802-3d107f5b2dde,9511470649,909000,IDR,D,4372644410,Transfer ke BNI - FITRI UTAMA,SUCCESS,2025-09-05,21:48:24,,,,,0,Normal,TRX:7okQdRVV8dHrnH0URyZ8zx
d576b579-1cc4-40a0-a8e2-07b42da6db95,3172884668,176000,IDR,D,2430297562,Transfer ke BNI - AYU SUSANTO,SUCCESS,2025-09-05,21:48:25,,,,,0,Normal,TRX:6VfBTzPVp01kyEScGYgHgx
70a04227-d0fc-4b34-890c-724eeb178f5e,5014817690,805000,IDR,D,8139446459,Transfer ke PERMATA - BARBARA JONES,SUCCESS,2025-09-05,21:48:26,,,,,0,Normal,TRX:AtJlBRMHrq495p1yyCm0II
01969cd7-525e-4d18-a95e-2097a4dd4932,9818869495,67000,IDR,D,7687265892,Transfer ke BRI - BARBARA RODRIGUEZ,SUCCESS,2025-09-05,21:48:27,,,,,0,Normal,TRX:QRDtl0qhsEUSWDx2LdbDrw
33e67b1a-28e7-4db9-bdcc-53ac42e77b09,3137550502,304000,IDR,D,2830192187,Transfer ke BCA - MARY GARCIA,SUCCESS,2025-09-05,21:48:29,,,,,0,Normal,TRX:0Fr0kni-Io1-VMdCbGJfWS
77c0bf4d-4c1a-4f1e-80b1-b976978fb5da,2048687889,322000,IDR,D,8826082554,Transfer ke JAGO - ELIZABETH MARTINEZ,SUCCESS,2025-09-05,21:48:30,,,,,0,Normal,TRX:wnap2LNiDeBULrQ8Ncs3Lo
47e1cac2-8818-4271-86e4-731d1118ce48,8326829913,384000,IDR,D,3226255461,Transfer ke BNI - RAHMAT MAHARDIKA,SUCCESS,2025-09-05,21:48:31,,,,,0,Normal,TRX:FlqPiu6SywidbraGJ5Ep7O
287eea33-ae63-49b8-8135-5400dd9ce40a,4411820860,89000,IDR,D,2568717746,Transfer ke BNI - HERMAN PURNAMA,SUCCESS,2025-09-05,21:48:32,,,,,0,Normal,TRX:docG0FHS0KzCY8fN5XqKxQ
707b2a39-80e5-4952-ba47-8dd1550ce626,3561525414,4720000,IDR,D,4643887638,Transfer ke JAGO - MICHAEL JOHNSON,SUCCESS,2025-09-05,21:48:34,,,,,0,Normal,TRX:CfLmMZqqL0Q8HiVzpP5Utw
65c7dea9-2b42-4a0f-8dca-d2443ddb18b0,8272556879,215000,IDR,D,5136525541,Transfer ke BNI - BUDI FIRMANSYAH,SUCCESS,2025-09-05,21:48:35,,,,,0,Normal,TRX:iAai4XIgk3YbHkKzjjrxDA
ea00dfe7-7133-4c56-89f6-d300a939433f,5275850207,142000,IDR,D,2527118653,Transfer ke BNI - DEWI PRASETYO,SUCCESS,2025-09-05,21:48:36,,,,,0,Normal,TRX:zIWKYoDpfPqG4dParJ-zog
633af64d-ac25-4a7a-9e60-c5c358fbd12d,5884347945,157000,IDR,D,9253958370,Transfer ke BNI - PUTRI NUGRAHA,SUCCESS,2025-09-05,21:48:37,,,,,0,Normal,TRX:zwLIp85Ev1pjg-9zNgGKB9
88a157b3-12a9-492e-bda8-37523b3d87f7,3102671140,492000,IDR,D,9419182782,Transfer ke BRI - PATRICIA RODRIGUEZ,SUCCESS,2025-09-05,21:48:39,,,,,0,Normal,TRX:gOEfidMVdMie8zvGd0FddC
77b81f31-afd9-4a9b-b865-63a84e8dc223,5172036141,4353000,IDR,D,7687265892,Transfer ke BRI - BARBARA RODRIGUEZ,SUCCESS,2025-09-05,21:48:40,,,,,0,Normal,TRX:tnmoolUq3xUdF-VgmOe84E
de75bd06-614b-4115-942b-5cbb647f8725,7861389385,735000,IDR,D,3879523935,Transfer ke BRI - DAVID GARCIA,SUCCESS,2025-09-05,21:48:41,,,,,0,Normal,TRX:vhN3t4nnzuzuyYwbOfAFag
78e5ef30-9968-4df8-ac3b-ed0881483f73,7445451392,4372000,IDR,D,6498618773,Transfer ke BNI - TIARA RAHARJA,SUCCESS,2025-09-05,21:48:42,,,,,0,Normal,TRX:UjepLtcpIGNzqYLaFxi2aG
9c09dc17-b94a-41e9-8783-4940f80f2edf,4948046217,802000,IDR,D,8481368381,Transfer ke BNI - BAGUS PURNAMA,SUCCESS,2025-09-05,21:48:44,,,,,0,Normal,TRX:rcIsc7SorCvHTWAb3PKrMS
a9ccae46-c6be-494f-b41f-303506a472ae,4118029628,150000,IDR,D,2669648064,Transfer ke BNI - YUDA WIBISONO,SUCCESS,2025-09-05,21:48:45,,,,,0,Normal,TRX:B1WaV3jjOhwLmTDTkTQEke
904ad73e-6489-48a3-a325-9affa4356a28,2775550361,15000,IDR,D,3102671140,Transfer ke BNI - ILHAM SETIAWAN,SUCCESS,2025-09-05,21:48:46,,,,,0,Normal,TRX:e0TzaodZDAm0OC7LcJYQZr
78e41379-2521-4b04-bc9b-d04116c2fb93,7089230371,648000,IDR,D,2780368724,Transfer ke JAGO - PATRICIA BROWN,SUCCESS,2025-09-05,21:48:48,,,,,0,Normal,TRX:NAPI3bDmqCZeNhzPM6Fan9
3f885385-a787-47b7-a42d-8eb643dc6831,5805024034,688000,IDR,D,3490095072,Transfer ke JAGO - JOHN RODRIGUEZ,SUCCESS,2025-09-05,21:48:49,,,,,0,Normal,TRX:OWjTOPISErbaJhto7gxJKD
2bcae842-6880-4e4c-9adb-ffa655077294,2183748974,132000,IDR,D,7406414177,Transfer ke MANDIRI - ELIZABETH MILLER,SUCCESS,2025-09-05,21:48:51,,,,,0,Normal,TRX:NBz5l2qgX5l3hxdnrl57y6
3af7b007-8e9b-49d6-9336-a3e9e938b2fa,8312627841,871000,IDR,D,8217316165,Transfer ke MANDIRI - BARBARA SMITH,SUCCESS,2025-09-05,21:48:52,,,,,0,Normal,TRX:6ZqlcGyFmSGMeM5TJle3pK
29358369-332e-4770-a6ac-9d0fa64768a0,7002467046,167000,IDR,D,7459915914,Transfer ke BRI - LINDA JOHNSON,SUCCESS,2025-09-05,21:48:54,,,,,0,Normal,TRX:PHRIAipBO7KQT0wfjV62sK
adb58c71-3e45-4234-99e7-53f6d7417349,4529898891,53000,IDR,D,9370977553,Transfer ke BRI - LINDA BROWN,SUCCESS,2025-09-05,21:48:55,,,,,0,Normal,TRX:Bxhdz7KOYaAC5E4JTZXmhA
ce248d10-3253-4b8d-a3e0-997fbeb0e48f,1111335515,832000,IDR,D,7686056660,Transfer ke BCA - DAVID WILLIAMS,SUCCESS,2025-09-05,21:48:56,,,,,0,Normal,TRX:OVatWkm-NnBr7Jz8s3xNEA
b6d49da1-e540-4125-a629-450d35d61132,4105930522,85000,IDR,D,1952405974,Transfer ke MANDIRI - BARBARA SMITH,SUCCESS,2025-09-05,21:48:58,,,,,0,Normal,TRX:W0hUTMG1Z0XJNe0XYQz41C
85f3edab-a7a6-41cc-986c-8ddb1cb72036,1625079338,511000,IDR,D,9818869495,Transfer ke BNI - TIARA KUSUMA,SUCCESS,2025-09-05,21:48:59,,,,,0,Normal,TRX:c7QlhXroYQfqmIzu7cqR6A
9542a540-1cc5-4605-882c-0254f8d852ec,1419987957,676000,IDR,D,5450281711,Transfer ke BNI - RIZAL WIBISONO,SUCCESS,2025-09-05,21:49:00,,,,,0,Normal,TRX:0K5Ao89D9PyrVs6WfIJWiq
5ddc4e3b-77aa-431a-9509-a9f15a95bf93,9444447804,2505000,IDR,D,4592046047,Transfer ke BNI - TRI WIJAYA,SUCCESS,2025-09-05,21:49:02,,,,,0,Normal,TRX:XRB9TrYp6Y3xQKjpvwQS2x
4ae569ad-60f4-4ce6-bf8b-00d5f56349f0,4198589006,94000,IDR,D,6971325815,Transfer ke BRI - BARBARA JONES,SUCCESS,2025-09-05,21:49:03,,,,,0,Normal,TRX:TzfFxma1GusBmABsySzP8i
128ef7ff-ca31-4f59-90e2-1cc225b4cb9f,7445451392,454000,IDR,D,1241839674,Transfer ke BNI - BAYU PRASETYO,SUCCESS,2025-09-05,21:49:04,,,,,0,Normal,TRX:axYcupecFXfWRN8XR3v9Bs
a7476132-8c26-408b-95f4-476f7a401141,1262316554,223000,IDR,D,8308950192,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,21:49:05,,,,,1,Transaksi ke rekening tujuan yang sama dalam kurun waktu kurang dari sejam dengan jumlah nominal yang bertambah atau tetap,TRX:IgJVV9HWoiDEMaf36H1ciC
49bd7385-5f43-47ca-a06d-e91c3ec7f4e1,1562251433,897000,IDR,D,2669648064,Transfer ke BNI - YUDA WIBISONO,SUCCESS,2025-09-05,21:49:07,,,,,0,Normal,TRX:mWrvKnENsGaaoSo2ltg9OX
ded97d4b-842f-4b08-a9f2-f3dff21ca6f9,2092998421,169000,IDR,D,5338442180,Transfer ke JAGO - JOHN MILLER,SUCCESS,2025-09-05,21:49:08,,,,,0,Normal,TRX:O36InXkFi1ue6dHztCtb75
6449c288-c0ec-41ef-9324-e04fcfe35931,3688875505,769000,IDR,D,2240057363,Transfer ke PERMATA - MARY WILLIAMS,SUCCESS,2025-09-05,21:49:10,,,,,0,Normal,TRX:8RS0K-053MIfd5g3zheN9K
40911cad-efaf-4602-8815-dd40acbe227c,8544935425,629000,IDR,D,7445451392,Transfer ke BNI - DIAN RAHARJA,SUCCESS,2025-09-05,21:49:11,,,,,0,Normal,TRX:kKEhvYLKKstX61J30fGmHf
e72f27fd-ff4d-488a-8209-f036b6e855bd,7337980136,321000,IDR,D,7067431447,Transfer ke BNI - TIARA SETIAWAN,SUCCESS,2025-09-05,21:49:12,,,,,0,Normal,TRX:5GFJekogMLh8cJpgsFRjXv
6899cffa-b356-44be-bd3b-9244fda3515f,3384026449,584000,IDR,D,1292761202,Transfer ke PERMATA - MICHAEL DAVIS,SUCCESS,2025-09-05,21:49:13,,,,,0,Normal,TRX:KkJbDnFTVirIuivbygTnpQ
92ac973a-c411-440e-b7f6-cbe71fb47b4b,2464460272,923000,IDR,D,9364768077,Transfer ke BNI - KARTIKA ADITYA,SUCCESS,2025-09-05,21:49:15,,,,,0,Normal,TRX:P6g1qv8wEuiVXpIxj2L3ZF
b86d3620-02cd-48a2-bb62-432368687af1,1670620925,507000,IDR,D,6730757030,Transfer ke CIMB - JOHN SMITH,SUCCESS,2025-09-05,21:49:16,,,,,0,Normal,TRX:12KLDcL1WrB55z5i5Qb1Bd
81035d33-f3f5-4fab-a4d7-534f1e79c45b,4403892982,954000,IDR,D,7568406940,Transfer ke BNI - JOKO FIRMANSYAH,SUCCESS,2025-09-05,21:49:17,,,,,0,Normal,TRX:dn1CSeJ58t8jlcL2fk7WMQ
c9cac603-4b06-4f4c-98fe-4a462813b979,2034508278,78000,IDR,D,5172036141,Transfer ke BNI - MELATI NUGRAHA,SUCCESS,2025-09-05,21:49:18,,,,,0,Normal,TRX:NjU1nC2vUSEbvueHSRNIvV
1d92bf8b-dfd5-4192-a23e-b7866e59fdbb,1763330520,150000,IDR,D,9873649824,Transfer ke BRI - ROBERT RODRIGUEZ,SUCCESS,2025-09-05,21:49:20,,,,,0,Normal,TRX:KndHvkkMgAQQS4R0aVuiF3
9bfbd429-0289-4cee-97fb-868f0ef4d993,2707506578,53000,IDR,D,8491079539,Transfer ke BNI - SITI WIBISONO,SUCCESS,2025-09-05,21:49:21,,,,,0,Normal,TRX:7BV5aNhjZvftESOWpRmz5s
68bf2eab-3135-4a04-a738-a8a0fb97030b,2953060126,550000,IDR,D,4159354250,Transfer ke BRI - MICHAEL RODRIGUEZ,SUCCESS,2025-09-05,21:49:22,,,,,0,Normal,TRX:e4U28fNihcvG-KD-k-FrWw
7a42c841-5e82-4e24-9b9c-57bc9d2c7cfe,5884347945,334000,IDR,D,5070853591,Transfer ke BCA - PATRICIA SMITH,SUCCESS,2025-09-05,21:49:23,,,,,0,Normal,TRX:a1zqVliJgjX62hHFDte9tk
a28ce7ae-3ca9-4695-8be5-f2757e5cb9dd,6061624427,723000,IDR,D,3771913976,Transfer ke BNI - RAHMAT PERMANA,SUCCESS,2025-09-05,21:49:25,,,,,0,Normal,TRX:GeZ033YMn2xmsBcGDCm0Pc
d27fcd26-9d74-4ebd-ae09-86e2a616fbe4,4862005580,143000,IDR,D,6314645039,Transfer ke JAGO - DAVID DAVIS,SUCCESS,2025-09-05,21:49:26,,,,,0,Normal,TRX:8YZttnrAvKXDxZyYtsyqJ7
646f91fb-5d80-40e7-bd13-c04e20566cac,3640111407,986000,IDR,D,3098969891,Transfer ke PERMATA - LINDA WILLIAMS,SUCCESS,2025-09-05,21:49:27,,,,,0,Normal,TRX:KYuIM43LlsDHBCRnTolLC2
06791bc6-0849-4954-8a5b-4d2691a240ab,2464460272,136000,IDR,D,7805958914,Transfer ke BNI - RATNA PURNAMA,SUCCESS,2025-09-05,21:49:28,,,,,0,Normal,TRX:ae2RtlVSB1kRHhHDYbOd1f
86a7652b-ccc7-449e-8d48-f938a123ceba,3972792686,370000,IDR,D,3462683342,Transfer ke BNI - DWI KUSUMA,SUCCESS,2025-09-05,21:49:30,,,,,0,Normal,TRX:3GDoul05sis31P0gGEzbXn
1f0eb905-0cb8-4ff2-9608-ee44727f008e,5756054395,85000,IDR,D,3231546405,Transfer ke BRI - JOHN GARCIA,SUCCESS,2025-09-05,21:49:31,,,,,0,Normal,TRX:2Kiz8JgvOLO7OC6-8J6Om5
ebee8662-dc67-4e2d-a07b-922ccf799a27,9130076137,173000,IDR,D,9172279109,Transfer ke PERMATA - BARBARA RODRIGUEZ,SUCCESS,2025-09-05,21:49:32,,,,,0,Normal,TRX:0hAMwiYs8rNTi4dQV4EE3b
a3d7bfa0-3a4e-465d-8e3f-4ba05b1a222c,4844382491,169000,IDR,D,3211404133,Transfer ke MANDIRI - ELIZABETH JOHNSON,SUCCESS,2025-09-05,21:49:34,,,,,0,Normal,TRX:JmqbTqNL3-xO8ApskbLWB2
5b74d1e9-7733-4533-8a63-32701d09545e,6379057333,470000,IDR,D,4389411164,Transfer ke BNI - DEWI RAHARJA,SUCCESS,2025-09-05,21:49:35,,,,,0,Normal,TRX:HNXRJo0OPmWJzVmuA6mykR
368429f8-8169-4ebf-a46f-6be174f4e913,8481368381,699000,IDR,D,1050857277,Transfer ke BNI - DEDI NUGROHO,SUCCESS,2025-09-05,21:49:36,,,,,0,Normal,TRX:NTEbPjneo7EHn2RZgmECYc
2f1cdf15-9ed2-481e-b5ad-c2a883f781c5,2892343609,253000,IDR,D,3175659907,Transfer ke BNI - HERMAN KUSUMA,SUCCESS,2025-09-05,21:49:38,,,,,0,Normal,TRX:9TaygGaPb-05nIHrXEhP7A
a4f6b3c0-1106-4f7d-9078-23aa5a7a7511,1050857277,71000,IDR,D,5400029556,Transfer ke BCA - DAVID JONES,SUCCESS,2025-09-05,21:49:39,,,,,0,Normal,TRX:Vg3fz-BkgpjlVp6i8L5OF3
8a9b63d1-0e7c-4258-9f5a-1d3248ddfcc7,1615996486,126000,IDR,D,6178420730,Transfer ke JAGO - JOHN JOHNSON,SUCCESS,2025-09-05,21:49:40,,,,,0,Normal,TRX:sOIB4AKaBRqY0diwy977Ja
b2455af2-24ef-4db3-8316-2a3aa2ae4f4f,3553846534,24000,IDR,D,3231080027,Transfer ke BNI - RAHMAT HARYANTO,SUCCESS,2025-09-05,21:49:41,,,,,0,Normal,TRX:foufai-aKpQ401Ls3qBbHt
b7ae165d-7175-41b8-9eea-15dfdabb850b,9875435214,198000,IDR,D,5981094393,Transfer ke BNI - BAGUS WIBISONO,SUCCESS,2025-09-05,21:49:43,,,,,0,Normal,TRX:cNPrh9wVH9ObEFB9lkm2BP
a020cd99-383d-43b8-9236-cd2b994d4802,1766061854,39000,IDR,D,4985666450,Transfer ke BNI - FITRI PRASETYO,SUCCESS,2025-09-05,21:49:44,,,,,0,Normal,TRX:ykoBtb7TX2iEvwHVOqTwR0
9164fb11-59b8-48ad-86f0-d31613f6f0e4,5235082417,866000,IDR,D,8678691037,Transfer ke BRI - ROBERT JONES,SUCCESS,2025-09-05,21:49:45,,,,,0,Normal,TRX:wAiPCissrg7rs-rZQD7b0O
e9301695-235e-4b24-aaa3-6aa9ed7132aa,8544935425,726000,IDR,D,9523404422,Transfer ke CIMB - BARBARA MILLER,SUCCESS,2025-09-05,21:49:46,,,,,0,Normal,TRX:1SGNgTC8viMk9fJxVKKtew
d9317f95-ab76-4403-8c5a-0af1818d32d7,8436355516,34000,IDR,D,1743495192,Transfer ke BNI - FAJAR RAHARJA,SUCCESS,2025-09-05,21:49:48,,,,,0,Normal,TRX:QBjbFXJrFs0sF7Jq1Wfd7F
e905356b-1071-48f1-b33c-143279624db3,8388816028,68000,IDR,D,9181654628,Transfer ke BNI - FITRI UTAMA,SUCCESS,2025-09-05,21:49:49,,,,,0,Normal,TRX:QsWulQvk6RqysrzM77CAQf
dfd1779b-9ea6-4582-ae46-a4865c924fc8,2527118653,125000,IDR,D,9475891103,Transfer ke BNI - SARI WIJAYA,SUCCESS,2025-09-05,21:49:50,,,,,0,Normal,TRX:Q1i6LdMs8owRmWSrRltYV6
de06984f-4410-4a5c-9d13-ebd6cd4ef6a5,9884602555,147000,IDR,D,5581764356,Transfer ke BNI - KARTIKA NUGROHO,SUCCESS,2025-09-05,21:49:52,,,,,0,Normal,TRX:-VtB1v8j4R-4Lmi0hCNsiC
a225d54e-536b-4b24-b4c3-c2432328fa6c,1382294053,162000,IDR,D,4403892982,Transfer ke BNI - BAGUS NUGROHO,SUCCESS,2025-09-05,21:49:53,,,,,0,Normal,TRX:BvqXrzRIjSF2tj81GhbuqO
331b829f-5de8-4b45-ba42-2a115dbc4759,8794484722,695000,IDR,D,7337980136,Transfer ke BNI - ANISA HARYANTO,SUCCESS,2025-09-05,21:49:54,,,,,0,Normal,TRX:7w6S6EJw7ugUSmDM3jNFJI
19ed9b37-df99-4d11-9058-1c51c2798178,9884602555,878000,IDR,D,3517888542,Transfer ke MANDIRI - PATRICIA JONES,SUCCESS,2025-09-05,21:49:55,,,,,0,Normal,TRX:lDSgCgApJz96X4yAS5O8TC
0998ff35-09af-4cf6-9c4c-05ea1d9e3e7f,1546226275,97000,IDR,D,9936573343,Transfer ke BNI - BUDI HARYANTO,SUCCESS,2025-09-05,21:49:57,,,,,0,Normal,TRX:xxmIA8HYsryY1jtjkbOJ1L
48088c31-b842-4fc5-94b7-54a4892b7a14,9677069684,155000,IDR,D,5425820330,Transfer ke BNI - ILHAM UTAMA,SUCCESS,2025-09-05,21:49:58,,,,,0,Normal,TRX:MqcBJ6fVHBbcT4sT4p0isD
